/m/027rn	/location/country/form_of_government	/m/06cx9
/m/017dcd	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/06v8s0
/m/07s9rl0	/media_common/netflix_genre/titles	/m/0170z3
/m/01sl1q	/award/award_winner/awards_won./award/award_honor/award_winner	/m/044mz_
/m/0cnk2q	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02nzb8
/m/04nrcg	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02sdk9v
/m/07nznf	/film/actor/film./film/performance/film	/m/014lc_
/m/02qyp19	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02d413
/m/0q9kd	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0184jc
/m/03q5t	/music/performance_role/regular_performances./music/group_membership/role	/m/07y_7
/m/0gqng	/award/award_category/winners./award/award_honor/ceremony	/m/073hkh
/m/0b76d_m	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/014_x2	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/012ljv
/m/0ds35l9	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05r4w
/m/015qsq	/film/film/language	/m/02bjrlw
/m/04bdxl	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02s2ft
/m/09c7w0	/location/location/contains	/m/0rs6x
/m/079vf	/film/actor/film./film/performance/film	/m/0d90m
/m/015zyd	/organization/organization/headquarters./location/mailing_address/country	/m/09c7w0
/m/05vsxz	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/06qgvf
/m/04ljl_l	/award/award_category/nominees./award/award_nomination/nominated_for	/m/03qcfvw
/m/0grwj	/people/person/profession	/m/05sxg2
/m/0rh6k	/location/statistical_region/religions./location/religion_percentage/religion	/m/01lp8
/m/05d7rk	/award/award_nominee/award_nominations./award/award_nomination/award	/m/027dtxw
/m/05hs4r	/music/genre/artists	/m/01pbxb
/m/03qcq	/influence/influence_node/influenced_by	/m/084w8
/m/01lxd4	/music/genre/artists	/m/0f0y8
/m/08815	/education/educational_institution/students_graduates./education/education/student	/m/05bnp0
/m/0g56t9t	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05r4w
/m/0160w	/organization/organization_member/member_of./organization/organization_membership/organization	/m/02vk52z
/m/0dbpyd	/people/person/place_of_birth	/m/09c7w0
/m/053y0s	/people/person/profession	/m/0dz3r
/m/016qtt	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/09sh8k	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/05pd94v	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/01vvydl
/m/0gtsx8c	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd
/m/02r0csl	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0m313
/m/02y_lrp	/film/film/country	/m/09c7w0
/m/012d40	/film/actor/film./film/performance/film	/m/034qmv
/m/07rlg	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/0b90_r
/m/0g22z	/award/award_winning_work/awards_won./award/award_honor/award	/m/05b4l5x
/m/018js4	/film/film/country	/m/09c7w0
/m/07fq1y	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02qgqt
/m/028q6	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02581q
/m/0sxg4	/film/film/genre	/m/04xvlr
/m/0fvf9q	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0l6qt
/m/0jz9f	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/083shs
/m/0njvn	/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency	/m/09nqf
/m/0d1tm	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/0154j
